8.000000000000000000e+00,1.142600000000000051e+02,7.599999999999997868e-01
1.200000000000000000e+01,2.230999999999999943e+02,7.500000000000000000e-01
2.300000000000000000e+01,3.405500000000000114e+02,7.300000000000004263e-01
1.200000000000000000e+01,2.230999999999999943e+02,7.300000000000004263e-01
1.200000000000000000e+01,2.230999999999999943e+02,7.199999999999997513e-01
1.800000000000000000e+01,3.524599999999999795e+02,7.000000000000001776e-01
1.400000000000000000e+01,2.284199999999999875e+02,6.699999999999999289e-01
1.800000000000000000e+01,2.563199999999999932e+02,5.999999999999996447e-01
1.000000000000000000e+01,3.490699999999999932e+02,5.999999999999996447e-01
1.900000000000000000e+01,3.065600000000000023e+02,5.899999999999998579e-01
1.900000000000000000e+01,2.934499999999999886e+02,5.300000000000002487e-01
2.700000000000000000e+01,4.606700000000000159e+02,4.900000000000002132e-01
9.000000000000000000e+00,3.845299999999999727e+02,4.599999999999999645e-01
2.100000000000000000e+01,3.494100000000000250e+02,4.599999999999999645e-01
1.900000000000000000e+01,3.123899999999999864e+02,3.600000000000003197e-01
1.000000000000000000e+01,3.388600000000000136e+02,3.600000000000003197e-01
1.800000000000000000e+01,2.845400000000000205e+02,3.200000000000002842e-01
1.500000000000000000e+01,3.452500000000000000e+02,3.099999999999996092e-01
1.200000000000000000e+01,2.575400000000000205e+02,-9.999999999999786837e-03
1.400000000000000000e+01,3.106999999999999886e+02,-1.999999999999957367e-02
1.400000000000000000e+01,2.144399999999999977e+02,-4.999999999999982236e-02
1.200000000000000000e+01,2.575400000000000205e+02,-1.399999999999996803e-01
1.600000000000000000e+01,2.022599999999999909e+02,-1.900000000000003908e-01
1.800000000000000000e+01,2.433199999999999932e+02,-2.000000000000001776e-01
1.200000000000000000e+01,3.808999999999999773e+02,-2.900000000000000355e-01
1.200000000000000000e+01,2.575400000000000205e+02,-2.900000000000000355e-01
1.400000000000000000e+01,3.938799999999999955e+02,-3.399999999999998579e-01
1.400000000000000000e+01,3.180199999999999818e+02,-3.600000000000003197e-01
1.200000000000000000e+01,2.230999999999999943e+02,-3.899999999999996803e-01
1.200000000000000000e+01,2.919800000000000182e+02,-4.699999999999997513e-01
1.400000000000000000e+01,3.200400000000000205e+02,-5.099999999999997868e-01
1.200000000000000000e+01,2.230999999999999943e+02,-5.599999999999996092e-01
1.200000000000000000e+01,2.919800000000000182e+02,-5.700000000000002842e-01
1.700000000000000000e+01,2.162899999999999920e+02,-6.799999999999997158e-01
1.800000000000000000e+01,2.283000000000000114e+02,-7.400000000000002132e-01
1.200000000000000000e+01,2.919800000000000182e+02,-7.999999999999998224e-01
1.600000000000000000e+01,2.063000000000000114e+02,-8.899999999999996803e-01
1.400000000000000000e+01,3.180199999999999818e+02,-9.000000000000003553e-01
1.800000000000000000e+01,2.303199999999999932e+02,-1.110000000000000320e+00
1.200000000000000000e+01,3.264200000000000159e+02,-1.209999999999999964e+00
1.200000000000000000e+01,2.919800000000000182e+02,-1.250000000000000000e+00
2.700000000000000000e+01,4.146899999999999977e+02,-1.320000000000000284e+00
1.200000000000000000e+01,2.919800000000000182e+02,-1.389999999999999680e+00
2.000000000000000000e+01,2.673399999999999750e+02,-1.419999999999999929e+00
1.200000000000000000e+01,3.608600000000000136e+02,-1.419999999999999929e+00
1.200000000000000000e+01,3.264200000000000159e+02,-1.429999999999999716e+00
1.200000000000000000e+01,3.608600000000000136e+02,-1.660000000000000142e+00
1.200000000000000000e+01,3.608600000000000136e+02,-1.679999999999999716e+00
1.200000000000000000e+01,2.919800000000000182e+02,-1.799999999999999822e+00
1.200000000000000000e+01,3.264200000000000159e+02,-1.919999999999999929e+00
1.200000000000000000e+01,3.953000000000000114e+02,-1.919999999999999929e+00
2.100000000000000000e+01,2.683700000000000045e+02,-1.919999999999999929e+00
2.000000000000000000e+01,2.523199999999999932e+02,-2.000000000000000000e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.009999999999999787e+00
2.000000000000000000e+01,2.523199999999999932e+02,-2.189999999999999503e+00
2.200000000000000000e+01,3.794100000000000250e+02,-2.400000000000000355e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.560000000000000497e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.599999999999999645e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.710000000000000853e+00
2.000000000000000000e+01,2.523199999999999932e+02,-2.800000000000000711e+00
1.200000000000000000e+01,4.297400000000000091e+02,-3.150000000000000355e+00
1.200000000000000000e+01,4.297400000000000091e+02,-3.160000000000000142e+00
1.200000000000000000e+01,4.986200000000000045e+02,-5.619999999999999218e+00
1.200000000000000000e+01,1.702199999999999989e+02,2.040000000000000036e+00
7.000000000000000000e+00,1.346699999999999875e+02,2.009999999999999787e+00
2.000000000000000000e+01,3.025000000000000000e+02,2.009999999999999787e+00
1.100000000000000000e+01,1.482700000000000102e+02,2.000000000000000000e+00
2.300000000000000000e+01,4.025299999999999727e+02,2.000000000000000000e+00
6.000000000000000000e+00,1.814399999999999977e+02,2.000000000000000000e+00
1.000000000000000000e+01,1.342400000000000091e+02,1.940000000000000391e+00
6.000000000000000000e+00,2.359000000000000057e+02,1.929999999999999716e+00
1.000000000000000000e+01,2.414099999999999966e+02,1.900000000000000355e+00
7.000000000000000000e+00,2.604200000000000159e+02,1.889999999999999680e+00
2.100000000000000000e+01,3.834300000000000068e+02,1.889999999999999680e+00
2.500000000000000000e+01,4.785600000000000023e+02,1.870000000000000107e+00
8.000000000000000000e+00,1.122399999999999949e+02,1.849999999999999645e+00
1.500000000000000000e+01,3.313799999999999955e+02,1.839999999999999858e+00
1.300000000000000000e+01,2.822400000000000091e+02,1.830000000000000071e+00
4.000000000000000000e+00,2.263000000000000114e+02,1.769999999999999574e+00
1.700000000000000000e+01,2.844599999999999795e+02,1.740000000000000213e+00
2.400000000000000000e+01,4.166299999999999955e+02,1.719999999999999751e+00
6.000000000000000000e+00,2.663199999999999932e+02,1.719999999999999751e+00
2.400000000000000000e+01,3.926399999999999864e+02,1.709999999999999964e+00
2.000000000000000000e+01,2.964399999999999977e+02,1.700000000000000178e+00
1.700000000000000000e+01,2.844599999999999795e+02,1.700000000000000178e+00
2.400000000000000000e+01,4.345500000000000114e+02,1.679999999999999716e+00
1.200000000000000000e+01,1.842700000000000102e+02,1.620000000000000107e+00
1.700000000000000000e+01,3.312099999999999795e+02,1.620000000000000107e+00
1.800000000000000000e+01,2.703999999999999773e+02,1.570000000000000284e+00
2.100000000000000000e+01,3.758999999999999773e+02,1.570000000000000284e+00
7.000000000000000000e+00,1.791200000000000045e+02,1.570000000000000284e+00
2.000000000000000000e+01,2.774399999999999977e+02,1.540000000000000036e+00
2.100000000000000000e+01,4.075500000000000114e+02,1.480000000000000426e+00
1.000000000000000000e+01,2.783600000000000136e+02,1.429999999999999716e+00
2.600000000000000000e+01,4.446200000000000045e+02,1.419999999999999929e+00
1.400000000000000000e+01,2.232400000000000091e+02,1.389999999999999680e+00
1.400000000000000000e+01,1.822800000000000011e+02,1.379999999999999893e+00
2.100000000000000000e+01,3.165299999999999727e+02,1.349999999999999645e+00
1.200000000000000000e+01,1.562400000000000091e+02,1.280000000000000249e+00
2.200000000000000000e+01,3.405000000000000000e+02,1.209999999999999964e+00
7.000000000000000000e+00,3.225400000000000205e+02,1.179999999999999716e+00
1.000000000000000000e+01,3.046899999999999977e+02,1.120000000000000107e+00
4.000000000000000000e+00,2.607400000000000091e+02,1.089999999999999858e+00
1.200000000000000000e+01,1.886599999999999966e+02,7.999999999999998224e-01
1.200000000000000000e+01,1.623000000000000114e+02,7.900000000000000355e-01
1.800000000000000000e+01,2.663600000000000136e+02,7.599999999999997868e-01
2.300000000000000000e+01,3.504900000000000091e+02,7.599999999999997868e-01
1.400000000000000000e+01,3.627900000000000205e+02,6.200000000000001066e-01
1.000000000000000000e+01,3.548600000000000136e+02,5.400000000000000355e-01
8.000000000000000000e+00,2.658999999999999773e+02,3.600000000000003197e-01
1.100000000000000000e+01,3.428999999999999773e+02,2.599999999999997868e-01
1.200000000000000000e+01,2.230999999999999943e+02,2.000000000000001776e-01
1.500000000000000000e+01,1.922700000000000102e+02,1.100000000000003197e-01
1.600000000000000000e+01,2.083199999999999932e+02,4.000000000000003553e-02
1.200000000000000000e+01,2.575400000000000205e+02,-1.999999999999957367e-02
1.200000000000000000e+01,3.808999999999999773e+02,-1.799999999999997158e-01
1.200000000000000000e+01,2.575400000000000205e+02,-2.099999999999999645e-01
2.100000000000000000e+01,3.913100000000000023e+02,-2.900000000000000355e-01
1.000000000000000000e+01,3.733000000000000114e+02,-3.200000000000002842e-01
1.200000000000000000e+01,2.919800000000000182e+02,-5.099999999999997868e-01
1.400000000000000000e+01,3.544800000000000182e+02,-6.200000000000001066e-01
2.100000000000000000e+01,4.163899999999999864e+02,-7.000000000000001776e-01
1.600000000000000000e+01,2.564800000000000182e+02,-8.099999999999996092e-01
1.200000000000000000e+01,2.919800000000000182e+02,-1.160000000000000142e+00
1.600000000000000000e+01,2.425000000000000000e+02,-1.259999999999999787e+00
1.200000000000000000e+01,3.648999999999999773e+02,-1.330000000000000071e+00
2.000000000000000000e+01,2.523199999999999932e+02,-1.799999999999999822e+00
1.200000000000000000e+01,3.264200000000000159e+02,-1.910000000000000142e+00
1.700000000000000000e+01,2.162899999999999920e+02,-2.039999999999999147e+00
1.800000000000000000e+01,2.283000000000000114e+02,-2.060000000000000497e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.320000000000000284e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.419999999999999929e+00
2.000000000000000000e+01,2.523199999999999932e+02,-2.490000000000000213e+00
1.800000000000000000e+01,2.283000000000000114e+02,-2.599999999999999645e+00
1.200000000000000000e+01,3.608600000000000136e+02,-2.650000000000000355e+00
1.200000000000000000e+01,4.641800000000000068e+02,-4.259999999999999787e+00
1.500000000000000000e+01,2.522899999999999920e+02,2.009999999999999787e+00
1.900000000000000000e+01,2.884700000000000273e+02,1.929999999999999716e+00
6.000000000000000000e+00,2.908199999999999932e+02,1.400000000000000355e+00
9.000000000000000000e+00,3.506000000000000227e+02,3.300000000000000711e-01
1.400000000000000000e+01,3.544800000000000182e+02,-2.080000000000000071e+00
1.000000000000000000e+01,4.097599999999999909e+02,-8.600000000000003197e-01
8.000000000000000000e+00,2.210399999999999920e+02,3.490000000000000213e+00
2.100000000000000000e+01,4.648899999999999864e+02,3.479999999999999982e+00
5.000000000000000000e+00,7.015000000000000568e+01,3.459999999999999964e+00
7.000000000000000000e+00,1.445800000000000125e+02,3.459999999999999964e+00
9.000000000000000000e+00,1.451699999999999875e+02,3.459999999999999964e+00
1.200000000000000000e+01,2.943700000000000045e+02,3.459999999999999964e+00
1.000000000000000000e+01,2.146599999999999966e+02,3.450000000000000178e+00
1.300000000000000000e+01,2.172899999999999920e+02,3.439999999999999947e+00
1.100000000000000000e+01,2.803399999999999750e+02,3.419999999999999929e+00
9.000000000000000000e+00,1.422700000000000102e+02,3.419999999999999929e+00
6.000000000000000000e+00,8.215999999999999659e+01,3.410000000000000142e+00
7.000000000000000000e+00,1.565699999999999932e+02,3.410000000000000142e+00
6.000000000000000000e+00,1.122099999999999937e+02,3.410000000000000142e+00
1.700000000000000000e+01,2.653899999999999864e+02,3.399999999999999911e+00
2.000000000000000000e+00,2.022800000000000011e+02,3.399999999999999911e+00
1.500000000000000000e+01,2.563299999999999841e+02,3.399999999999999911e+00
9.000000000000000000e+00,2.436800000000000068e+02,3.390000000000000124e+00
8.000000000000000000e+00,1.592599999999999909e+02,3.379999999999999893e+00
9.000000000000000000e+00,1.492100000000000080e+02,3.370000000000000107e+00
5.000000000000000000e+00,1.066099999999999994e+02,3.370000000000000107e+00
5.000000000000000000e+00,7.015000000000000568e+01,3.359999999999999876e+00
1.200000000000000000e+01,1.862199999999999989e+02,3.350000000000000089e+00
1.000000000000000000e+01,2.403100000000000023e+02,3.319999999999999840e+00
6.000000000000000000e+00,8.215999999999999659e+01,3.319999999999999840e+00
5.000000000000000000e+00,7.015000000000000568e+01,3.319999999999999840e+00
1.200000000000000000e+01,1.802199999999999989e+02,3.319999999999999840e+00
5.000000000000000000e+00,1.410500000000000114e+02,3.310000000000000053e+00
4.000000000000000000e+00,1.270199999999999960e+02,3.299999999999999822e+00
1.200000000000000000e+01,1.842599999999999909e+02,3.299999999999999822e+00
9.000000000000000000e+00,1.582700000000000102e+02,3.290000000000000036e+00
1.500000000000000000e+01,2.653899999999999864e+02,3.290000000000000036e+00
1.100000000000000000e+01,1.942500000000000000e+02,3.279999999999999805e+00
7.000000000000000000e+00,2.480200000000000102e+02,3.270000000000000018e+00
1.500000000000000000e+01,2.838299999999999841e+02,3.270000000000000018e+00
5.000000000000000000e+00,1.066099999999999994e+02,3.270000000000000018e+00
1.200000000000000000e+01,2.363000000000000114e+02,3.259999999999999787e+00
9.000000000000000000e+00,1.582700000000000102e+02,3.250000000000000000e+00
6.000000000000000000e+00,2.414600000000000080e+02,3.250000000000000000e+00
2.000000000000000000e+01,3.244599999999999795e+02,3.240000000000000213e+00
6.000000000000000000e+00,1.642100000000000080e+02,3.229999999999999982e+00
1.300000000000000000e+01,1.792299999999999898e+02,3.220000000000000195e+00
8.000000000000000000e+00,1.566200000000000045e+02,3.200000000000000178e+00
8.000000000000000000e+00,1.061800000000000068e+02,3.200000000000000178e+00
9.000000000000000000e+00,2.610699999999999932e+02,3.180000000000000160e+00
8.000000000000000000e+00,1.061800000000000068e+02,3.180000000000000160e+00
2.000000000000000000e+01,3.264800000000000182e+02,3.180000000000000160e+00
8.000000000000000000e+00,1.696200000000000045e+02,3.160000000000000142e+00
1.100000000000000000e+01,2.643399999999999750e+02,3.149999999999999911e+00
1.400000000000000000e+01,2.903600000000000136e+02,3.140000000000000124e+00
9.000000000000000000e+00,4.329900000000000091e+02,3.140000000000000124e+00
2.200000000000000000e+01,4.444800000000000182e+02,3.129999999999999893e+00
1.000000000000000000e+01,2.216599999999999966e+02,3.129999999999999893e+00
5.000000000000000000e+00,1.510600000000000023e+02,3.109999999999999876e+00
1.100000000000000000e+01,2.673399999999999750e+02,3.089999999999999858e+00
1.000000000000000000e+01,1.601800000000000068e+02,3.080000000000000071e+00
1.000000000000000000e+01,1.482199999999999989e+02,3.080000000000000071e+00
1.400000000000000000e+01,2.793799999999999955e+02,3.069999999999999840e+00
1.200000000000000000e+01,3.103700000000000045e+02,3.040000000000000036e+00
1.100000000000000000e+01,1.762299999999999898e+02,3.000000000000000000e+00
9.000000000000000000e+00,2.180900000000000034e+02,3.000000000000000000e+00
1.300000000000000000e+01,2.503300000000000125e+02,3.000000000000000000e+00
9.000000000000000000e+00,1.442899999999999920e+02,2.990000000000000213e+00
1.000000000000000000e+01,1.492599999999999909e+02,2.970000000000000195e+00
1.300000000000000000e+01,2.213300000000000125e+02,2.959999999999999964e+00
9.000000000000000000e+00,2.273799999999999955e+02,2.959999999999999964e+00
7.000000000000000000e+00,2.957500000000000000e+02,2.950000000000000178e+00
1.100000000000000000e+01,2.563600000000000136e+02,2.950000000000000178e+00
6.000000000000000000e+00,1.470000000000000000e+02,2.950000000000000178e+00
1.900000000000000000e+01,2.944300000000000068e+02,2.930000000000000160e+00
1.500000000000000000e+01,3.022500000000000000e+02,2.919999999999999929e+00
1.900000000000000000e+01,2.944300000000000068e+02,2.910000000000000142e+00
2.100000000000000000e+01,3.604900000000000091e+02,2.890000000000000124e+00
6.000000000000000000e+00,1.206400000000000006e+02,2.879999999999999893e+00
2.200000000000000000e+01,4.444800000000000182e+02,2.879999999999999893e+00
1.200000000000000000e+01,1.854000000000000057e+02,2.879999999999999893e+00
2.000000000000000000e+00,1.709199999999999875e+02,2.879999999999999893e+00
1.000000000000000000e+01,1.482199999999999989e+02,2.870000000000000107e+00
6.000000000000000000e+00,2.220000000000000000e+02,2.870000000000000107e+00
1.000000000000000000e+00,3.316100000000000136e+02,2.859999999999999876e+00
2.200000000000000000e+01,4.134599999999999795e+02,2.859999999999999876e+00
1.200000000000000000e+01,2.353300000000000125e+02,2.859999999999999876e+00
9.000000000000000000e+00,2.407299999999999898e+02,2.850000000000000089e+00
1.300000000000000000e+01,2.142299999999999898e+02,2.850000000000000089e+00
1.400000000000000000e+01,2.998399999999999750e+02,2.819999999999999840e+00
7.000000000000000000e+00,1.672700000000000102e+02,2.819999999999999840e+00
5.000000000000000000e+00,7.217000000000000171e+01,2.819999999999999840e+00
9.000000000000000000e+00,1.202099999999999937e+02,2.799999999999999822e+00
6.000000000000000000e+00,1.914499999999999886e+02,2.790000000000000036e+00
9.000000000000000000e+00,1.202099999999999937e+02,2.790000000000000036e+00
1.400000000000000000e+01,2.122599999999999909e+02,2.779999999999999805e+00
6.000000000000000000e+00,8.418000000000000682e+01,2.770000000000000018e+00
6.000000000000000000e+00,1.620200000000000102e+02,2.759999999999999787e+00
1.100000000000000000e+01,3.103299999999999841e+02,2.759999999999999787e+00
8.000000000000000000e+00,2.610699999999999932e+02,2.750000000000000000e+00
1.400000000000000000e+01,2.698000000000000114e+02,2.740000000000000213e+00
8.000000000000000000e+00,2.200600000000000023e+02,2.740000000000000213e+00
1.400000000000000000e+01,2.503799999999999955e+02,2.729999999999999982e+00
7.000000000000000000e+00,9.618999999999999773e+01,2.729999999999999982e+00
1.100000000000000000e+01,2.803399999999999750e+02,2.720000000000000195e+00
1.200000000000000000e+01,2.012400000000000091e+02,2.720000000000000195e+00
1.200000000000000000e+01,2.012400000000000091e+02,2.700000000000000178e+00
7.000000000000000000e+00,3.899100000000000250e+02,2.689999999999999947e+00
1.000000000000000000e+01,1.563000000000000114e+02,2.689999999999999947e+00
9.000000000000000000e+00,1.202099999999999937e+02,2.689999999999999947e+00
2.100000000000000000e+01,3.344499999999999886e+02,2.680000000000000160e+00
1.200000000000000000e+01,2.993100000000000023e+02,2.649999999999999911e+00
1.300000000000000000e+01,1.792299999999999898e+02,2.640000000000000124e+00
1.100000000000000000e+01,2.423799999999999955e+02,2.640000000000000124e+00
2.400000000000000000e+01,4.086399999999999864e+02,2.629999999999999893e+00
2.000000000000000000e+01,3.244599999999999795e+02,2.629999999999999893e+00
9.000000000000000000e+00,1.202099999999999937e+02,2.629999999999999893e+00
1.600000000000000000e+01,3.013199999999999932e+02,2.629999999999999893e+00
9.000000000000000000e+00,1.582700000000000102e+02,2.609999999999999876e+00
8.000000000000000000e+00,2.238199999999999932e+02,2.609999999999999876e+00
1.200000000000000000e+01,2.703899999999999864e+02,2.609999999999999876e+00
1.900000000000000000e+01,2.794100000000000250e+02,2.600000000000000089e+00
1.100000000000000000e+01,1.843100000000000023e+02,2.600000000000000089e+00
9.000000000000000000e+00,1.202099999999999937e+02,2.600000000000000089e+00
1.300000000000000000e+01,2.863799999999999955e+02,2.580000000000000071e+00
1.000000000000000000e+01,1.723000000000000114e+02,2.560000000000000053e+00
1.200000000000000000e+01,2.543899999999999864e+02,2.540000000000000036e+00
1.900000000000000000e+01,3.004300000000000068e+02,2.520000000000000018e+00
1.100000000000000000e+01,1.782500000000000000e+02,2.520000000000000018e+00
6.000000000000000000e+00,2.359000000000000057e+02,2.500000000000000000e+00
1.000000000000000000e+01,2.503100000000000023e+02,2.490000000000000213e+00
7.000000000000000000e+00,9.820999999999999375e+01,2.479999999999999982e+00
9.000000000000000000e+00,2.491100000000000136e+02,2.479999999999999982e+00
7.000000000000000000e+00,1.710399999999999920e+02,2.479999999999999982e+00
7.000000000000000000e+00,1.265900000000000034e+02,2.479999999999999982e+00
6.000000000000000000e+00,8.620000000000000284e+01,2.450000000000000178e+00
1.700000000000000000e+01,2.713899999999999864e+02,2.430000000000000160e+00
1.500000000000000000e+01,4.214599999999999795e+02,2.410000000000000142e+00
6.000000000000000000e+00,1.814399999999999977e+02,2.410000000000000142e+00
1.300000000000000000e+01,2.132500000000000000e+02,2.410000000000000142e+00
1.000000000000000000e+01,1.281800000000000068e+02,2.399999999999999911e+00
1.500000000000000000e+01,3.211700000000000159e+02,2.399999999999999911e+00
1.400000000000000000e+01,2.937799999999999727e+02,2.390000000000000124e+00
2.200000000000000000e+01,3.925099999999999909e+02,2.359999999999999876e+00
2.400000000000000000e+01,3.926399999999999864e+02,2.359999999999999876e+00
1.800000000000000000e+01,2.664200000000000159e+02,2.339999999999999858e+00
8.000000000000000000e+00,1.102199999999999989e+02,2.339999999999999858e+00
2.000000000000000000e+00,2.367199999999999989e+02,2.330000000000000071e+00
1.000000000000000000e+01,2.490999999999999943e+02,2.330000000000000071e+00
1.400000000000000000e+01,3.114499999999999886e+02,2.319999999999999840e+00
2.100000000000000000e+01,3.944800000000000182e+02,2.310000000000000053e+00
1.900000000000000000e+01,2.864499999999999886e+02,2.310000000000000053e+00
1.600000000000000000e+01,2.543000000000000114e+02,2.299999999999999822e+00
1.000000000000000000e+01,2.503100000000000023e+02,2.299999999999999822e+00
